,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
8254,cognition,0.0,0,kQgnISH,N,3,7,2,False,0,-6.189472738249907,6.189472738249907
8255,cognizance,0.0,2,kQgnIz@ns,N,3,9,3,False,0,-8.417540974054898,8.417540974054898
8256,cognizant,0.0,2,kQgnIz@nt,A,3,9,3,False,0,-8.315427135367191,8.315427135367191
8257,cognize,0.0,0,kQgn2z,V,2,6,2,False,0,-5.533355784890321,5.533355784890321
8258,cognomen,0.0,1,kQgn5mEn,N,3,8,3,False,0,-7.552852818519781,7.552852818519781
8259,cognoscenti,0.0,1,kQnj5SEnti,N,4,10,4,False,0,-8.65430887717308,8.65430887717308
8260,cogwheel,0.0,2,kQgwil,N,2,6,2,False,0,-6.022584783243925,6.022584783243925
8261,cohabit,0.0,2,k5h{bIt,V,3,7,3,False,0,-6.055900857305773,6.055900857305773
8262,cohabitation,0.0,2,k5h{bIt1SH,N,5,10,4,False,0,-7.2890396289281645,7.2890396289281645
8263,cohere,0.0,0,k5h7R,V,2,5,2,False,0,-4.719228234610274,4.719228234610274
8264,coherence,0.48,2,k5h7r@ns,N,3,8,3,False,0,-5.2615005428719535,5.2615005428719535
8265,coherency,0.0,2,k5h7r@nsI,N,4,9,4,False,0,-6.086055090331765,6.086055090331765
8266,coherent,0.9,2,k5h7r@nt,A,3,8,3,False,0,-5.001799500677889,5.001799500677889
8267,coherently,0.0,2,k5h7r@ntlI,ADV,4,10,4,False,0,-5.729678965983446,5.729678965983446
8268,cohesion,0.48,2,k5hiZH,N,3,6,2,False,0,-5.039207405019456,5.039207405019456
8269,cohesive,0.3,2,k5hisIv,A,3,7,3,False,0,-5.608986739329463,5.608986739329463
8270,cohesively,0.0,2,k5hisIvlI,ADV,4,9,4,False,0,-5.7820290719156455,5.7820290719156455
8271,cohesiveness,0.0,2,k5hisIvnIs,N,4,10,4,False,0,-5.9364385410597,5.9364385410597
8272,cohort,0.3,0,k5h$t,N,2,5,2,False,0,-5.895783385774869,5.895783385774869
8273,coif,0.0,1,k4f,N,1,3,1,False,0,-4.741691417866967,4.741691417866967
8274,coiffeur,0.0,2,kw#f3R,N,2,6,2,False,0,-4.9724728177867155,4.9724728177867155
8275,coiffure,0.0,2,kw#fj9R,N,2,7,2,False,0,-5.725151463836008,5.725151463836008
8276,coiffured,0.0,2,kw#fj9d,A,2,7,2,False,0,-6.263308039374904,6.263308039374904
8277,coign,0.0,1,k4n,N,1,3,1,False,3,-4.612403551050068,4.612403551050068
8278,coil,0.7,1,k4l,N,1,3,1,False,1,-4.438106744438561,4.438106744438561
8279,coil,0.7,1,k4l,V,1,3,1,False,1,-4.438106744438561,4.438106744438561
8280,coin,1.23,1,k4n,N,1,3,1,False,3,-4.612403551050068,4.612403551050068
8281,coin,0.48,1,k4n,V,1,3,1,False,3,-4.612403551050068,4.612403551050068
8282,coinage,0.0,2,k4nI_,N,2,5,2,False,0,-5.017381000433784,5.017381000433784
8283,coincide,1.04,0,k5Ins2d,V,3,7,3,False,0,-6.410441598078939,6.410441598078939
8284,coincidence,1.15,2,k5InsId@ns,N,4,10,4,False,0,-7.538296925360633,7.538296925360633
8285,coincident,0.0,2,k5InsId@nt,A,4,10,4,False,0,-7.260123292531723,7.260123292531723
8286,coincidental,0.0,2,k5InsIdEntP,A,5,11,4,False,0,-8.627945105006948,8.627945105006948
8287,coincidentally,0.0,2,k5InsIdEnt@lI,ADV,6,13,6,False,0,-9.4842427331689,9.4842427331689
8288,coiner,0.0,2,k4n@R,N,2,5,2,False,0,-4.860242770621832,4.860242770621832
8289,coir,0.0,1,k4@R,N,2,4,2,False,0,-4.812128184298912,4.812128184298912
8290,coital,0.0,2,k5ItP,A,3,5,2,False,0,-5.069607748887548,5.069607748887548
8291,coition,0.0,0,k5ISH,N,3,5,2,False,0,-5.08395423321925,5.08395423321925
8292,coitus,0.0,0,k5It@s,N,3,6,3,False,0,-6.242957172406033,6.242957172406033
8294,coke,0.78,1,k5k,N,1,3,1,False,1,-4.471903061249031,4.471903061249031
8295,coke,0.0,1,k5k,V,1,3,1,False,1,-4.471903061249031,4.471903061249031
8296,col,0.3,1,kQl,N,1,3,1,False,0,-4.4705472494963585,4.4705472494963585
8297,col.,0.7,0,k3nP,,2,4,1,False,2,-4.82702551716432,4.82702551716432
8298,cola,0.0,1,k5l@,N,2,4,2,False,1,-4.913268649360434,4.913268649360434
8299,colander,0.0,0,kVl@nd@R,N,3,8,3,False,0,-6.896871622745763,6.896871622745763
8300,cold,1.36,1,k5ld,N,1,4,1,False,2,-4.190168450743174,4.190168450743174
8301,cold,2.22,1,k5ld,A,1,4,1,False,2,-4.190168450743174,4.190168450743174
8302,cold,0.6,1,k5ld,ADV,1,4,1,False,2,-4.190168450743174,4.190168450743174
8315,coldly,0.85,2,k5ldlI,ADV,2,6,2,False,0,-5.762612823221368,5.762612823221368
8316,coldness,0.48,2,k5ldnIs,N,2,7,2,False,0,-5.647330019421546,5.647330019421546
8327,coleslaw,0.0,0,k5lsl$,N,2,6,2,False,0,-6.5083448151516565,6.5083448151516565
8328,coley,0.0,1,k5lI,N,2,4,2,False,0,-5.435520530601419,5.435520530601419
8329,colic,0.48,0,kQlIk,N,2,5,2,False,0,-4.992678044393178,4.992678044393178
8330,colicky,0.0,2,kQlIkI,A,3,6,3,False,0,-6.802692420158223,6.802692420158223
8331,colitis,0.0,2,kQl2tIs,N,3,7,3,False,0,-6.839444788835149,6.839444788835149
8332,collaborate,0.6,3,k@l{b@r1t,V,4,9,4,False,0,-7.120821493247334,7.120821493247334
8333,collaboration,0.78,2,k@l{b@r1SH,N,5,10,4,False,0,-6.999905136010973,6.999905136010973
8334,collaborationism,0.0,2,k@l{b@r1S@nIz@m,N,7,15,7,False,0,-10.330530644231004,10.330530644231004
8335,collaborationist,0.0,2,k@l{b@r1SHIst,N,6,13,5,False,0,-9.714645916793438,9.714645916793438
8336,collaborationist,0.0,1,k@l{b@r1S@nIst,A,6,14,6,False,0,-11.451125006660543,11.451125006660543
8337,collaborator,0.3,2,k@l{b@r1t@R,N,5,11,5,False,0,-7.82875347096558,7.82875347096558
8338,collage,0.3,0,kQl#Z,N,2,5,2,False,0,-5.213606314832684,5.213606314832684
8339,collapse,1.2,1,k@l{ps,N,2,6,2,False,1,-6.4127610641789055,6.4127610641789055
8340,collapse,1.46,2,k@l{ps,V,2,6,2,False,1,-6.4127610641789055,6.4127610641789055
8341,collapsible,0.0,2,k@l{ps@bP,A,4,9,3,False,0,-8.387288015885684,8.387288015885684
8342,collar,1.34,1,kQl@R,N,2,5,2,False,2,-4.78469183377771,4.78469183377771
8343,collar,0.0,1,kQl@R,V,2,5,2,False,2,-4.78469183377771,4.78469183377771
8344,collarbone,0.0,2,kQl@b5n,N,3,7,3,False,0,-8.080236787995753,8.080236787995753
8346,collate,0.0,0,k@l1t,V,2,5,2,False,0,-5.224391027166963,5.224391027166963
8347,collateral,0.0,1,kQl{t@r@l,N,4,9,4,False,1,-7.71839276369593,7.71839276369593
8348,collateral,0.0,2,kQl{t@r@l,A,4,9,4,False,1,-7.71839276369593,7.71839276369593
8349,collation,0.0,2,k@l1SH,N,3,6,2,False,0,-4.998324366756935,4.998324366756935
8350,colleague,1.71,0,kQlig,N,2,5,2,False,0,-5.6661610714078625,5.6661610714078625
8351,collect,0.0,1,kQlEkt,N,2,6,2,False,0,-5.7960832081380635,5.7960832081380635
8352,collect,1.85,0,k@lEkt,V,2,6,2,False,2,-5.616362585562164,5.616362585562164
8353,collect,0.0,0,k@lEkt,A,2,6,2,False,2,-5.616362585562164,5.616362585562164
8354,collect,0.0,1,k@lEkt,ADV,2,6,2,False,2,-5.616362585562164,5.616362585562164
8355,collected,0.0,1,k@lEktId,A,3,8,3,False,0,-6.722547465138399,6.722547465138399
8356,collectedly,0.0,2,k@lEktIdlI,ADV,4,10,4,False,0,-7.429519687138931,7.429519687138931
8357,collection,1.69,2,k@lEkSH,N,3,7,2,False,0,-6.049938762964774,6.049938762964774
8358,collective,1.36,2,k@lEktIv,A,3,8,3,False,1,-6.122864306075925,6.122864306075925
8359,collective,0.85,1,k@lEktIv,N,3,8,3,False,1,-6.122864306075925,6.122864306075925
8363,collectively,0.7,2,k@lEktIvlI,ADV,4,10,4,False,0,-6.420194340395569,6.420194340395569
8365,collectivism,0.0,2,k@lEktIvIz@m,N,5,12,5,False,0,-8.688447276316493,8.688447276316493
8366,collectivization,0.0,2,k@lEktIv2z1SH,N,6,13,5,False,0,-9.487744787255096,9.487744787255096
8367,collectivize,0.0,2,k@lEktIv2z,V,4,10,4,False,0,-8.92896877129778,8.92896877129778
8368,collector,1.23,2,k@lEkt@R,N,3,8,3,False,0,-6.173941665944117,6.173941665944117
8371,colleen,0.0,1,kQlin,N,2,5,2,False,0,-5.1673279744853815,5.1673279744853815
8372,college,2.01,1,kQlI_,N,2,5,2,False,0,-5.590419008424416,5.590419008424416
8374,collegiate,0.0,2,k@li_7t,A,3,7,3,False,0,-7.084370484045169,7.084370484045169
8376,collide,0.7,0,k@l2d,V,2,5,2,False,0,-6.198673023408844,6.198673023408844
8377,collie,0.0,1,kQlI,N,2,4,2,False,0,-4.803292171811428,4.803292171811428
8378,collier,0.0,2,kQl7R,N,2,5,2,False,0,-5.188688805063291,5.188688805063291
8379,colliery,0.0,2,kQlj@rI,N,3,7,3,False,0,-7.596584632282967,7.596584632282967
8380,Collins,0.6,0,kQlInz,N,2,6,2,False,0,-7.841455452499627,7.841455452499627
8381,collision,0.78,2,k@lIZH,N,3,6,2,False,0,-6.240581308464009,6.240581308464009
8383,collocate,0.0,2,kQl5k1t,V,3,7,3,False,0,-6.647385272802444,6.647385272802444
8384,collocation,0.0,2,kQl5k1SH,N,4,8,3,False,0,-6.25945639224993,6.25945639224993
8385,colloquial,0.3,2,k@l5kw7l,A,3,8,3,False,0,-7.911060323502599,7.911060323502599
8386,colloquialism,0.0,2,k@l5kw7lIz@m,N,5,12,5,False,0,-8.449602832922062,8.449602832922062
8387,colloquially,0.0,2,k@l5kw7lI,ADV,4,9,4,False,0,-7.707813890292394,7.707813890292394
8388,colloquy,0.0,0,kQl@kwI,N,3,7,3,False,0,-7.576150423490114,7.576150423490114
8389,collude,0.0,0,k@lud,V,2,5,2,False,0,-6.81872338489788,6.81872338489788
8390,collusion,0.0,2,k@luZH,N,3,6,2,False,0,-6.6793734059475875,6.6793734059475875
8391,collusive,0.0,2,k@lusIv,A,3,7,3,False,0,-6.857476303964082,6.857476303964082
8392,collywobbles,0.0,0,kQlIwQbPz,N,4,9,3,False,0,-7.7351514574979365,7.7351514574979365
8393,cologne,0.6,1,k@l5n,N,2,5,2,False,0,-5.568674554342075,5.568674554342075
8394,Colombia,0.6,0,k@lQmb7,N,3,7,3,False,0,-8.427927876644526,8.427927876644526
8395,Colombian,0.0,1,k@lQmb7n,N,3,8,3,False,1,-8.383779239280994,8.383779239280994
8396,Colombian,0.0,2,k@lQmb7n,A,3,8,3,False,1,-8.383779239280994,8.383779239280994
8397,colon,0.0,1,k5l@n,N,2,5,2,False,0,-5.809224890651337,5.809224890651337
8398,colonel,1.96,1,k3nP,N,2,4,1,False,2,-4.82702551716432,4.82702551716432
8401,colonial,0.0,1,k@l5nj@l,N,3,8,3,False,1,-6.928581283088247,6.928581283088247
8402,colonial,1.43,2,k@l5nj@l,A,3,8,3,False,1,-6.928581283088247,6.928581283088247
8403,colonialism,0.7,2,k@l5n7lIz@m,N,5,11,5,False,0,-7.649299195212854,7.649299195212854
8404,colonialist,0.0,2,k@l5n7lIst,N,4,10,4,False,0,-8.104434432875943,8.104434432875943
8405,colonialist,0.0,1,k@l5nj@lIst,A,4,11,4,False,0,-9.091916374785718,9.091916374785718
8406,Colonies,0.0,0,kQl@nIz,N,3,7,3,False,0,-7.734659997064902,7.734659997064902
8407,colonist,0.0,2,kQl@nIst,N,3,8,3,False,0,-7.760089213661994,7.760089213661994
8408,colonization,0.48,2,kQl@n2z1SH,N,5,10,4,False,0,-6.494466845450258,6.494466845450258
8409,colonize,0.7,2,kQl@n2z,V,3,7,3,False,0,-6.2535035517299224,6.2535035517299224
8410,colonizer,0.0,2,kQl@n2z@R,N,4,9,4,False,0,-7.335950004330265,7.335950004330265
8411,colonnade,0.0,2,kQl@n1d,N,3,7,3,False,0,-6.794623164369353,6.794623164369353
8412,colonnaded,0.0,2,kQl@n1dId,A,4,9,4,False,0,-9.145263029809263,9.145263029809263
8413,colony,1.26,0,kQl@nI,N,3,6,3,False,0,-6.304177602841379,6.304177602841379
8414,Colorado,0.6,0,kQl@r#d5,N,4,8,4,False,0,-7.493168745894692,7.493168745894692
8417,coloration,0.0,2,kVl@r1SH,N,4,8,3,False,0,-5.81304837136402,5.81304837136402
8418,coloratura,0.0,0,kQl@r@t9r@,N,5,10,5,False,0,-10.359104336356143,10.359104336356143
8420,colossal,0.6,0,k@lQsP,A,3,6,2,False,0,-7.029102313394923,7.029102313394923
8421,colossally,0.0,2,k@lQs@lI,ADV,4,8,4,False,0,-7.867595569354192,7.867595569354192
8422,colossus,0.0,0,k@lQs@s,N,3,7,3,False,0,-8.161752680502662,8.161752680502662
8423,colostrum,0.0,0,k@lQstr@m,N,3,9,3,False,0,-9.933650892768643,9.933650892768643
8424,colour,2.05,0,kVl@R,N,2,5,2,False,1,-4.422520728729263,4.422520728729263
8425,colour,0.78,1,kVl@R,V,2,5,2,False,1,-4.422520728729263,4.422520728729263
8429,coloured,1.49,1,kVl@d,A,2,5,2,False,2,-5.00565743276326,5.00565743276326
8430,Coloured,0.0,2,kVl@d,N,2,5,2,False,2,-5.00565743276326,5.00565743276326
8431,coloured,0.3,2,kVl@d,N,2,5,2,False,2,-5.00565743276326,5.00565743276326
8432,colourfast,0.0,2,kVl@f#st,A,3,8,3,False,0,-6.182919573907058,6.182919573907058
8433,colourfastness,0.0,2,kVl@f#stnIs,N,4,11,4,False,0,-7.271215296762826,7.271215296762826
8434,colourful,0.85,2,kVl@fUl,A,3,7,3,False,0,-5.768185551276813,5.768185551276813
8436,colouring,0.6,1,kVl@rIN,N,3,7,3,False,0,-6.167871937645152,6.167871937645152
8437,colourless,0.48,2,kVl@lIs,A,3,7,3,False,0,-6.051468627546846,6.051468627546846
8438,colourlessly,0.0,2,kVl@lIslI,ADV,4,9,4,False,0,-6.605124320558744,6.605124320558744
8439,colourlessness,0.0,2,kVl@lIsnIs,N,4,10,4,False,0,-6.627040960374981,6.627040960374981
8440,colours,0.7,1,kVl@z,N,2,5,2,False,0,-5.232692773062517,5.232692773062517
8443,colt,0.3,1,k5lt,N,1,4,1,False,2,-4.477892167275013,4.477892167275013
8444,Colt,0.0,1,k5lt,N,1,4,1,False,2,-4.477892167275013,4.477892167275013
8445,Colt,0.0,0,k5lt,N,1,4,1,False,2,-4.477892167275013,4.477892167275013
8446,coltish,0.0,2,k5ltIS,A,2,6,2,False,0,-6.180873689656066,6.180873689656066
8447,coltishly,0.0,2,k5ltISlI,ADV,3,8,3,False,0,-6.539267488731086,6.539267488731086
8448,coltishness,0.0,2,k5ltISnIs,N,3,9,3,False,0,-6.8887537608260745,6.8887537608260745
8449,columbine,0.48,0,kQl@mb2n,N,3,8,3,False,0,-7.570015510817116,7.570015510817116
8450,column,1.59,1,kQl@m,N,2,5,2,False,0,-5.102208246265868,5.102208246265868
8451,columnist,0.48,2,kQl@mnIst,N,3,9,3,False,0,-7.515588928743332,7.515588928743332
8452,coma,0.3,1,k5m@,N,2,4,2,False,1,-4.922501198030856,4.922501198030856
8453,coma,0.0,1,k5m@,N,2,4,2,False,1,-4.922501198030856,4.922501198030856
8454,comatose,0.0,0,k5m@t5s,A,3,7,3,False,0,-8.674359911658351,8.674359911658351
8455,comb,0.7,1,k5m,N,1,3,1,False,1,-4.310001925193159,4.310001925193159
8456,comb,0.95,1,k5m,V,1,3,1,False,1,-4.310001925193159,4.310001925193159
8457,comb.,0.78,0,kQmbIn1SH,,4,9,3,False,1,-7.291153075594571,7.291153075594571
8458,combat,0.85,1,kQmb{t,N,2,6,2,False,1,-6.142086820667764,6.142086820667764
8459,combat,1.08,1,kQmb{t,V,2,6,2,False,1,-6.142086820667764,6.142086820667764
8460,combatant,0.0,2,kQmb@t@nt,N,3,9,3,False,1,-8.335359348906874,8.335359348906874
8461,combatant,0.0,2,kQmb@t@nt,A,3,9,3,False,1,-8.335359348906874,8.335359348906874
8462,combative,0.0,2,kQmb@tIv,A,3,8,3,False,0,-6.973831562412294,6.973831562412294
8463,combatively,0.0,2,kQmb@tIvlI,ADV,4,10,4,False,0,-7.271161596731938,7.271161596731938
8464,comber,0.0,2,k5m@R,N,2,5,2,False,0,-5.004478563199385,5.004478563199385
8465,comb.form,0.0,0,k@mb2nINf$m,,4,11,4,False,0,-9.566624548073259,9.566624548073259
8466,combination,1.61,2,kQmbIn1SH,N,4,9,3,False,1,-7.291153075594571,7.291153075594571
8468,combinations,0.0,1,kQmbIn1SHz,N,4,10,3,False,0,-8.997084675164604,8.997084675164604
8469,combinatorial,0.0,2,kQmbIn@t$r7l,A,5,12,5,False,0,-9.853765847439155,9.853765847439155
8470,combine,0.6,1,kQmb2n,N,2,6,2,False,0,-5.8528285802528135,5.8528285802528135
8471,combine,1.82,1,k@mb2n,V,2,6,2,False,0,-5.108980153076408,5.108980153076408
8475,combo,0.0,1,kQmb5,N,2,5,2,False,0,-4.929016364816579,4.929016364816579
8478,combust,0.0,1,k@mbVst,V,2,7,2,False,0,-5.693166883716531,5.693166883716531
8479,combustible,0.0,1,k@mbVst@bP,N,4,10,3,False,1,-7.0329506175182415,7.0329506175182415
8480,combustible,0.0,2,k@mbVst@bP,A,4,10,3,False,1,-7.0329506175182415,7.0329506175182415
8481,combustion,0.7,2,k@mbVsJ@n,N,3,9,3,False,0,-6.738668241943158,6.738668241943158
8482,come,3.29,1,kVm,V,1,3,1,False,1,-4.15592829525894,4.15592829525894
8483,come,0.0,1,kVm,N,1,3,1,False,1,-4.15592829525894,4.15592829525894
8496,comeback,0.3,1,kVmb{k,N,2,6,2,False,0,-7.60838904926449,7.60838904926449
8501,Comecon,0.0,0,kQmIkQn,N,3,7,3,False,1,-8.290880595664936,8.290880595664936
8502,Comecon,0.0,0,kQmIkQn,,3,7,3,False,1,-8.290880595664936,8.290880595664936
8503,comedian,0.48,2,k@midj@n,N,3,8,3,False,0,-5.520927638069819,5.520927638069819
8504,comedienne,0.0,0,k@midIEn,N,4,8,4,False,0,-7.683076000057752,7.683076000057752
8506,comedown,0.0,1,kVmd6n,N,2,6,2,False,0,-6.4420999182419525,6.4420999182419525
8510,comedy,1.18,0,kQm@dI,N,3,6,3,False,0,-5.077521151504137,5.077521151504137
8521,comeliness,0.0,2,kVmlInIs,N,3,8,3,False,0,-6.253912026847053,6.253912026847053
8522,comely,0.0,0,kVmlI,A,2,5,2,False,0,-5.079814834842596,5.079814834842596
8535,comer,0.7,2,kVm@R,N,2,5,2,False,0,-4.886681704580294,4.886681704580294
8537,comestible,0.0,0,k@mEstIbP,N,4,9,3,False,0,-9.661597634736005,9.661597634736005
8538,comet,0.3,1,kQmIt,N,2,5,2,False,0,-4.806412569476851,4.806412569476851
8550,comfit,0.0,0,kVmfIt,N,2,6,2,False,0,-5.608577370911327,5.608577370911327
8551,comfort,1.57,1,kVmf@t,N,2,6,2,False,1,-5.291551301156158,5.291551301156158
8552,comfort,1.32,1,kVmf@t,V,2,6,2,False,1,-5.291551301156158,5.291551301156158
8553,comfortable,1.64,2,kVmf@t@bP,A,4,9,3,False,0,-6.364867569765029,6.364867569765029
8554,comfortably,1.18,2,kVmf@t@blI,ADV,4,10,4,False,0,-6.832779784244028,6.832779784244028
8556,comforter,0.3,2,kVmf@t@R,N,3,8,3,False,0,-5.947846121171295,5.947846121171295
8557,Comforter,0.0,0,kVf@t@R,N,3,7,3,False,0,-7.750530361987271,7.750530361987271
8558,comfortless,0.0,2,kVmf@tlIs,A,3,9,3,False,0,-6.629666449551155,6.629666449551155
8560,comfrey,0.0,1,kVmfrI,N,2,6,2,False,0,-6.63409869077269,6.63409869077269
8561,comfy,0.0,2,kVmfI,A,2,5,2,False,0,-5.521064203775925,5.521064203775925
8562,comic,0.7,1,kQmIk,N,2,5,2,False,1,-4.502052472854563,4.502052472854563
8563,comic,0.95,0,kQmIk,A,2,5,2,False,1,-4.502052472854563,4.502052472854563
8564,comical,0.48,2,kQmIk@l,A,3,7,3,False,0,-6.800461518539922,6.800461518539922
8565,comically,0.0,2,kQmIk@lI,ADV,4,8,4,False,0,-5.146380258611079,5.146380258611079
8568,comics,0.48,1,kQmIks,N,2,6,2,False,0,-5.298449010685768,5.298449010685768
8570,Cominform,0.0,0,k$mInf$m,,3,8,3,False,1,-9.601147094704384,9.601147094704384
8571,Cominform,0.0,0,k$mInf$m,N,3,8,3,False,1,-9.601147094704384,9.601147094704384
8572,coming,1.3,1,kVmIN,N,2,5,2,False,1,-4.46178055039109,4.46178055039109
8573,coming,0.7,1,kVmIN,A,2,5,2,False,1,-4.46178055039109,4.46178055039109
8575,Comintern,0.0,0,kQmInt3n,,3,8,3,False,1,-7.80389515414777,7.80389515414777
8576,Comintern,0.0,0,kQmInt3n,N,3,8,3,False,1,-7.80389515414777,7.80389515414777
8577,comity,0.0,0,kQmItI,N,3,6,3,False,0,-5.4920336341933975,5.4920336341933975
8579,comma,0.3,1,kQm@,N,2,4,2,False,0,-4.679042719147155,4.679042719147155
8580,command,1.72,1,k@m#nd,N,2,6,2,False,1,-5.09584735493299,5.09584735493299
8581,command,1.45,1,k@m#nd,V,2,6,2,False,1,-5.09584735493299,5.09584735493299
8582,commandant,0.48,2,kQm@nd{nt,N,3,9,3,False,0,-9.789866850810228,9.789866850810228
8583,commandeer,0.0,0,kQm@nd7R,V,3,8,3,False,0,-8.436416926492793,8.436416926492793
8584,commander,1.45,2,k@m#nd@R,N,3,8,3,False,0,-5.735141488232659,5.735141488232659
8586,commanding,0.85,1,k@m#ndIN,A,3,8,3,False,0,-6.510037570393833,6.510037570393833
8587,commandment,0.78,2,k@m#ndm@nt,N,3,10,3,False,0,-6.876945202288544,6.876945202288544
8589,commando,0.48,0,k@m#nd5,N,3,7,3,False,0,-6.068826490260235,6.068826490260235
8594,commemorate,0.48,0,k@mEm@r1t,V,4,9,4,False,0,-7.267814631162869,7.267814631162869
8595,commemoration,0.0,2,k@mEm@r1SH,N,5,10,4,False,0,-7.146898273926508,7.146898273926508
8596,commemorative,0.0,2,k@mEm@r@tIv,A,5,11,5,False,0,-8.382621482892993,8.382621482892993
8597,commence,0.6,1,k@mEns,V,2,6,2,False,0,-5.739553909861093,5.739553909861093
8598,commencement,0.3,2,k@mEnsm@nt,N,3,10,3,False,0,-7.950053543546426,7.950053543546426
8599,commend,0.6,1,k@mEnd,V,2,6,2,False,0,-5.1105457997509,5.1105457997509
8600,commendable,0.3,2,k@mEnd@bP,A,4,9,3,False,0,-6.650431653784125,6.650431653784125
8601,commendably,0.0,2,k@mEnd@blI,ADV,4,10,4,False,0,-7.034694360014964,7.034694360014964
8602,commendation,0.0,2,kQmEnd1SH,N,4,9,3,False,0,-7.2464080268034206,7.2464080268034206
8603,commendatory,0.0,2,k@mEnd@t@rI,A,5,11,5,False,0,-8.082189561245153,8.082189561245153
8604,commensurable,0.0,2,k@mEnS@r@bP,A,5,11,4,False,0,-7.903440937754955,7.903440937754955
8605,commensurably,0.0,2,k@mEnS@r@blI,ADV,5,12,5,False,0,-8.259811671220955,8.259811671220955
8606,commensurate,0.0,0,k@mEnS@r@t,A,4,10,4,False,0,-8.366222662063263,8.366222662063263
8607,comment,1.62,1,kQmEnt,N,2,6,2,False,1,-5.359236427394909,5.359236427394909
8608,comment,1.4,1,kQmEnt,V,2,6,2,False,1,-5.359236427394909,5.359236427394909
8609,commentary,0.78,2,kQm@nt@rI,N,4,9,4,False,0,-7.135034333373426,7.135034333373426
8610,commentate,0.0,2,kQm@nt1t,V,3,8,3,False,0,-7.0303442269977365,7.0303442269977365
8611,commentator,0.85,2,kQmEnt1t@R,N,4,10,4,False,0,-7.855466995693061,7.855466995693061
8612,commerce,1.11,1,kQm3s,N,2,5,2,False,0,-5.531083938283613,5.531083938283613
8613,commercial,0.48,1,k@m3SP,N,3,6,2,False,1,-5.0806342167392815,5.0806342167392815
8614,commercial,1.74,2,k@m3SP,A,3,6,2,False,1,-5.0806342167392815,5.0806342167392815
8615,commercialism,0.3,2,k@m3S@lIz@m,N,5,11,5,False,0,-6.21832131044624,6.21832131044624
8616,commercialize,0.0,2,k@m3S@l2z,V,4,9,4,False,0,-6.113823129169304,6.113823129169304
8617,commercially,0.85,2,k@m3S@lI,ADV,4,8,4,False,0,-5.019524493658088,5.019524493658088
8620,commie,0.0,2,kQmI,N,2,4,2,False,0,-4.965907721350868,4.965907721350868
8621,commination,0.0,0,kQmIn1SH,N,4,8,3,False,0,-4.815612472998275,4.815612472998275
8622,comminatory,0.0,2,kQmIn@t@rI,A,5,10,5,False,0,-6.802744267246962,6.802744267246962
8623,commingle,0.0,2,kQmINgP,V,3,7,2,False,0,-7.502220140367137,7.502220140367137
8625,commiseration,0.0,2,k@mIz@r1SH,N,5,10,4,False,0,-8.316398824523619,8.316398824523619
8626,commissar,0.0,0,kQmIs#R,N,3,7,3,False,0,-7.5367326612665275,7.5367326612665275
8627,commissariat,0.0,0,kQmIs8r7t,N,4,9,4,False,0,-8.840545263871556,8.840545263871556
8628,commissary,0.0,2,kQmIs@rI,N,4,8,4,False,0,-6.968308506251926,6.968308506251926
8630,commission,1.83,2,k@mISH,N,3,6,2,False,1,-5.077883062721825,5.077883062721825
8631,commission,0.9,1,k@mISH,V,3,6,2,False,1,-5.077883062721825,5.077883062721825
8632,commissionaire,0.0,2,k@mIS@n8R,N,4,9,4,False,0,-8.486643997947876,8.486643997947876
8634,commissioner,1.15,2,k@mISH@R,N,4,8,3,False,0,-7.248021384806174,7.248021384806174
8635,commit,1.72,0,k@mIt,V,2,5,2,False,0,-5.005718320696819,5.005718320696819
8636,commitment,1.61,2,k@mItm@nt,N,3,9,3,False,0,-7.115734692724304,7.115734692724304
8637,committal,0.0,2,k@mItP,N,3,6,2,False,0,-6.246815264904465,6.246815264904465
8638,committed,1.23,1,k@mItId,A,3,7,3,False,0,-6.1677233997423615,6.1677233997423615
8639,committee,2.15,2,k@mItI,N,3,6,3,False,0,-5.6913393854133645,5.6913393854133645
8640,committeeman,0.0,2,k@mItIm@n,N,4,9,4,False,0,-7.66040719457811,7.66040719457811
8642,committeewoman,0.0,2,k@mItIwUm@n,N,5,11,5,False,0,-8.04581923772907,8.04581923772907
8644,commode,0.3,1,k@m5d,N,2,5,2,False,0,-4.951670132266235,4.951670132266235
8645,commodious,0.0,0,k@m5dj@s,A,3,8,3,False,0,-6.012386418448428,6.012386418448428
8646,commodiously,0.0,2,k@m5dj@slI,ADV,4,10,4,False,0,-6.2196816336627965,6.2196816336627965
8647,commodity,1.11,0,k@mQd@tI,N,4,8,4,False,0,-7.716373914344111,7.716373914344111
8648,commodore,0.0,1,kQm@d$R,N,3,7,3,False,0,-5.690370391700347,5.690370391700347
8649,common,0.0,1,kQm@n,N,2,5,2,False,1,-4.199898946837056,4.199898946837056
8650,common,2.27,1,kQm@n,A,2,5,2,False,1,-4.199898946837056,4.199898946837056
8651,commonage,0.0,2,kQm@nI_,N,3,7,3,False,0,-6.646157204040055,6.646157204040055
8652,commonalty,0.0,2,kQm@nPtI,N,4,8,3,False,0,-8.479040705301468,8.479040705301468
8654,commoner,0.3,2,kQm@n@R,N,3,7,3,False,0,-6.152576297177446,6.152576297177446
