,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
125,abrogate,0.0,0,{br5g1t,V,3,7,3,False,0,-12.544544647947703,12.544544647947703
126,abrogation,0.0,2,{br5g1SH,N,4,8,3,False,0,-15.343315988817174,15.343315988817174
127,abrupt,0.85,0,@brVpt,A,2,6,2,False,0,-9.90610598788557,9.90610598788557
128,abruptly,1.26,2,@brVptlI,ADV,3,8,3,False,0,-12.220636746754328,12.220636746754328
129,abruptness,0.0,2,@brVptnIs,N,3,9,3,False,0,-13.404751777408126,13.404751777408126
130,abscess,0.0,0,{bsIs,N,2,5,2,False,0,-7.762540886393481,7.762540886393481
131,abscond,0.0,0,@bskQnd,V,2,7,2,False,0,-11.01234551363449,11.01234551363449
132,absence,1.61,2,{bs@ns,N,2,6,2,False,0,-9.197739642600814,9.197739642600814
134,absent,0.0,1,{bsEnt,V,2,6,2,False,0,-9.66909076886832,9.66909076886832
135,absent,1.11,0,{bs@nt,A,2,6,2,False,0,-9.185755990973956,9.185755990973956
136,absentee,0.3,2,{bs@nti,N,3,7,3,False,0,-11.15969578419462,11.15969578419462
137,absenteeism,0.0,2,{bs@ntiIz@m,N,5,11,5,False,0,-16.90035075964891,16.90035075964891
138,absently,0.3,2,{bs@ntlI,ADV,3,8,3,False,0,-11.500286749842713,11.500286749842713
142,absinth,0.0,1,{bsInT,N,2,6,2,False,0,-10.277193161828194,10.277193161828194
143,absolute,1.62,0,{bs@lut,A,3,7,3,False,0,-11.310865743284484,11.310865743284484
144,absolutely,1.92,2,{bs@lutlI,ADV,4,9,4,False,0,-13.625396502153242,13.625396502153242
145,absoluteness,0.0,2,{bs@lutnIs,N,4,10,4,False,0,-14.80951153280704,14.80951153280704
147,absolution,0.0,2,{bs@luSH,N,4,8,3,False,0,-14.109637084153956,14.109637084153956
148,absolutism,0.0,2,{bs@lutIz@m,N,5,11,5,False,0,-17.051520718738775,17.051520718738775
149,absolve,0.3,0,@bzQlv,V,2,6,2,False,0,-10.867214207265448,10.867214207265448
150,absorb,1.58,0,@bs$b,V,2,5,2,False,0,-8.816950583075304,8.816950583075304
151,absorbent,0.0,1,@bs$b@nt,N,3,8,3,False,1,-12.483532243047188,12.483532243047188
152,absorbent,0.0,2,@bs$b@nt,A,3,8,3,False,1,-12.483532243047188,12.483532243047188
153,absorbing,0.0,1,@bs$bIN,A,3,7,3,False,0,-11.937062305742517,11.937062305742517
154,absorption,0.6,2,@bs$pSH,N,3,7,2,False,0,-12.705580130876465,12.705580130876465
155,abstain,0.6,0,@bst1n,V,2,6,2,False,0,-9.296359427226646,9.296359427226646
156,abstainer,0.0,2,@bst1n@R,N,3,8,3,False,0,-12.440324720711125,12.440324720711125
157,abstemious,0.0,0,{bstimj@s,A,3,9,3,False,0,-14.730943847110929,14.730943847110929
158,abstemiously,0.0,2,{bstimj@slI,ADV,4,11,4,False,0,-17.045474605979688,17.045474605979688
159,abstemiousness,0.0,2,{bstimj@snIs,N,4,12,4,False,0,-18.229589636633484,18.229589636633484
160,abstention,0.0,2,@bstEnSH,N,3,8,2,False,0,-13.202165136082659,13.202165136082659
161,abstinence,0.3,2,{bstIn@ns,N,3,9,3,False,0,-12.684401780496513,12.684401780496513
162,abstinent,0.0,2,{bstIn@nt,A,3,9,3,False,0,-12.672418128869655,12.672418128869655
163,abstract,0.48,1,{bstr{kt,N,2,8,2,False,3,-12.40750147664892,12.40750147664892
164,abstract,0.0,1,{bstr{kt,V,2,8,2,False,3,-12.40750147664892,12.40750147664892
165,abstract,0.0,1,{bstr{kt,V,2,8,2,False,3,-12.40750147664892,12.40750147664892
166,abstract,1.34,0,{bstr{kt,A,2,8,2,False,3,-12.40750147664892,12.40750147664892
167,abstracted,0.0,1,{bstr{ktId,A,3,10,3,False,0,-14.937530726600151,14.937530726600151
168,abstractedly,0.0,2,{bstr{ktIdlI,ADV,4,12,4,False,0,-17.25206148546891,17.25206148546891
169,abstraction,0.85,2,{bstr{kSH,N,3,9,2,False,0,-15.206272817518391,15.206272817518391
170,abstruse,0.0,0,{bstrus,A,2,7,2,False,0,-11.438352816353792,11.438352816353792
171,abstrusely,0.0,2,{bstruslI,ADV,3,9,3,False,0,-13.75288357522255,13.75288357522255
172,abstruseness,0.0,2,{bstrusnIs,N,3,10,3,False,0,-14.936998605876347,14.936998605876347
173,absurd,1.4,0,@bs3d,A,2,5,2,False,0,-8.80168762435442,8.80168762435442
174,absurdity,0.85,2,@bs3d@tI,N,4,8,4,False,0,-12.21823569480753,12.21823569480753
175,absurdly,0.48,2,@bs3dlI,ADV,3,7,3,False,0,-11.116218383223178,11.116218383223178
176,abundance,0.85,2,@bVnd@ns,N,3,8,3,False,0,-12.190933464912383,12.190933464912383
177,abundant,0.95,2,@bVnd@nt,A,3,8,3,False,0,-12.178949813285525,12.178949813285525
178,abundantly,0.6,2,@bVnd@ntlI,ADV,4,10,4,False,0,-14.493480572154283,14.493480572154283
179,abuse,1.23,1,@bjus,N,2,5,2,False,0,-9.130624738426498,9.130624738426498
180,abuse,0.85,2,@bjuz,V,2,5,2,False,0,-9.886522373578838,9.886522373578838
181,abusive,0.3,2,@bjusIv,A,3,7,3,False,0,-12.08085595134252,12.08085595134252
182,abusively,0.0,2,@bjusIvlI,ADV,4,9,4,False,0,-14.395386710211278,14.395386710211278
183,abutment,0.0,2,@bVtm@nt,N,3,8,3,False,0,-12.181249851189676,12.181249851189676
185,abysmal,0.0,0,@bIzmP,A,3,6,2,False,0,-10.473467079837452,10.473467079837452
186,abysmally,0.0,2,@bIzm@lI,ADV,4,8,4,False,0,-11.844404921738777,11.844404921738777
187,abyss,0.6,0,@bIs,N,2,4,2,False,0,-6.032585742807137,6.032585742807137
188,A/C,0.0,0,1si,,2,3,2,False,0,-5.9035915366003975,5.9035915366003975
189,acacia,0.3,0,@k1S@,N,3,5,3,False,0,-8.336557377543285,8.336557377543285
190,academic,1.04,1,{k@dEmIk,N,4,8,4,False,1,-12.271320945015525,12.271320945015525
191,academic,1.66,2,{k@dEmIk,A,4,8,4,False,1,-12.271320945015525,12.271320945015525
192,academically,0.3,2,{k@dEmIk@lI,ADV,6,11,6,False,0,-15.771016870572844,15.771016870572844
193,academicals,0.0,3,{k@dEmIkPz,N,5,10,4,False,0,-16.39409757460289,16.39409757460289
194,academician,0.0,2,@k{d@mISH,N,5,9,4,False,0,-14.437657982531396,14.437657982531396
195,academy,1.04,0,@k{d@mI,N,4,7,4,False,0,-10.41274938250975,10.41274938250975
196,acc.,0.0,0,1sisi,,3,5,3,False,0,-9.115652240600093,9.115652240600093
197,accede,0.3,0,{ksid,V,2,5,2,False,0,-8.69300849029797,8.69300849029797
198,accelerando,0.0,1,@ksEl@r{nd5,N,5,11,5,False,0,-16.60390647211495,16.60390647211495
199,accelerando,0.0,0,@JEl@r{nd5,A,5,10,5,False,0,-16.378791519742105,16.378791519742105
200,accelerando,0.0,1,{ksEl@r{nd5,ADV,5,11,5,False,0,-17.095740704922267,17.095740704922267
201,accelerate,1.18,0,@ksEl@r1t,V,4,9,4,False,0,-13.262957622594964,13.262957622594964
202,acceleration,0.9,2,@ksEl@r1SH,N,5,10,4,False,0,-16.061728963464436,16.061728963464436
203,accelerator,0.3,2,@ksEl@r1t@R,N,5,11,5,False,0,-16.40692291607944,16.40692291607944
204,accent,1.48,0,{ksEnt,N,2,6,2,False,1,-9.3442015296047,9.3442015296047
205,accent,0.3,1,{ksEnt,V,2,6,2,False,1,-9.3442015296047,9.3442015296047
206,accentuate,0.6,2,{ksEntjU1t,V,4,10,4,False,0,-16.676578254222125,16.676578254222125
207,accentuation,0.0,2,{ksEntjU1SH,N,5,11,4,False,0,-19.475349595091597,19.475349595091597
208,accept,2.32,0,@ksEpt,V,2,6,2,False,0,-9.160935034320785,9.160935034320785
209,acceptability,0.0,2,@ksEpt@bIl@tI,N,6,13,6,False,0,-17.777305054206245,17.777305054206245
210,acceptable,1.46,2,@ksEpt@bP,A,4,9,3,False,0,-14.174984308540367,14.174984308540367
211,acceptably,0.0,2,@ksEpt@blI,ADV,4,10,4,False,0,-14.360756983753133,14.360756983753133
212,acceptance,1.36,2,@ksEpt@ns,N,3,9,3,False,0,-12.839500345919527,12.839500345919527
213,acceptation,0.0,2,{ksEpt1SH,N,4,9,3,False,0,-15.465280702898301,15.465280702898301
214,access,1.62,0,{ksEs,N,2,5,2,False,0,-8.10090594710041,8.10090594710041
215,accessibility,0.3,2,@ksEs@bIl@tI,N,6,12,6,False,0,-16.225441734178556,16.225441734178556
216,accessible,0.95,2,@ksEs@bP,A,4,8,3,False,0,-12.623120988512682,12.623120988512682
217,accession,0.0,2,{ksESH,N,3,6,2,False,0,-10.887693636343023,10.887693636343023
218,accessory,0.48,2,@ksEs@rI,N,4,8,4,False,0,-11.183298968829254,11.183298968829254
219,accidence,0.0,2,{ksId@ns,N,3,8,3,False,0,-11.402879653288423,11.402879653288423
220,accident,1.85,0,{ksId@nt,N,3,8,3,False,0,-11.390896001661565,11.390896001661565
221,accidental,0.95,2,{ksIdEntP,A,4,9,3,False,0,-14.002988863211922,14.002988863211922
222,accidentally,0.85,2,{ksIdEnt@lI,ADV,5,11,5,False,0,-15.373926705113249,15.373926705113249
224,acclaim,0.3,1,@kl1m,N,2,5,2,False,1,-8.117443516379032,8.117443516379032
225,acclaim,0.3,2,@kl1m,V,2,5,2,False,1,-8.117443516379032,8.117443516379032
226,acclamation,0.0,2,{kl@m1SH,N,4,8,3,False,0,-13.81935151589655,13.81935151589655
227,acclimate,0.0,2,{klIm1t,V,3,7,3,False,0,-10.840660652950891,10.840660652950891
228,acclimation,0.0,2,{kl2m1SH,N,4,8,3,False,0,-14.543302637261549,14.543302637261549
229,acclimatization,0.0,2,@kl2m@t2z1SH,N,6,12,5,False,0,-20.365905664279907,20.365905664279907
230,acclimatize,0.0,3,@kl2m@t2z,V,4,9,4,False,0,-14.5533942285097,14.5533942285097
231,acclivity,0.0,0,@klIv@tI,N,4,8,4,False,0,-11.140394345777624,11.140394345777624
232,accolade,0.0,0,{k5l1d,N,3,6,3,False,0,-10.475462441758069,10.475462441758069
233,accommodate,1.18,0,@kQm@d1t,V,4,8,4,False,0,-12.573950224660557,12.573950224660557
234,accommodating,0.0,1,@kQm@d1tIN,A,5,10,5,False,0,-15.694061947327768,15.694061947327768
235,accommodatingly,0.0,2,@kQm@d1tINlI,ADV,6,12,6,False,0,-18.008592706196527,18.008592706196527
236,accommodation,1.53,2,@kQm@d1SH,N,5,9,4,False,0,-15.372721565530028,15.372721565530028
237,accommodations,0.0,1,@kQm@d1SHz,N,5,10,4,False,0,-17.366740111461404,17.366740111461404
238,accompaniment,0.6,2,@kVmp@nIm@nt,N,5,12,5,False,0,-17.195985988082484,17.195985988082484
239,accompanist,0.0,2,@kVmp@nIst,N,4,10,4,False,0,-14.43743687981983,14.43743687981983
240,accompany,1.68,2,@kVmp@nI,V,4,8,4,False,0,-11.973178709888622,11.973178709888622
241,accomplice,0.48,0,@kVmplIs,N,3,8,3,False,0,-12.080140334104328,12.080140334104328
242,accomplish,1.18,0,@kVmplIS,V,3,8,3,False,0,-12.741478850279352,12.741478850279352
243,accomplished,0.6,1,@kVmplISt,A,3,9,3,False,0,-13.967616109431527,13.967616109431527
245,accomplishment,0.7,2,@kVmplISm@nt,N,4,12,4,False,0,-17.964286128473216,17.964286128473216
246,accord,0.78,1,@k$d,N,2,4,2,False,1,-7.078598014496478,7.078598014496478
247,accord,2.05,1,@k$d,V,2,4,2,False,1,-7.078598014496478,7.078598014496478
248,accordance,0.85,2,@k$d@ns,N,3,7,3,False,0,-10.75716332609522,10.75716332609522
250,accordingly,1.15,3,@k$dINlI,ADV,4,8,4,False,0,-12.513240496032447,12.513240496032447
252,accordion,0.0,2,@k$dj@n,N,3,7,3,False,0,-11.55122318336263,11.55122318336263
253,accost,0.3,1,@kQst,V,2,5,2,False,0,-7.75829390944163,7.75829390944163
254,accouchement,0.0,0,@kuSmqN,N,3,7,3,False,0,-15.092759054589324,15.092759054589324
255,account,2.12,1,@k6nt,N,2,5,2,False,1,-8.421935807529959,8.421935807529959
256,account,1.53,1,@k6nt,V,2,5,2,False,1,-8.421935807529959,8.421935807529959
257,accountable,0.7,2,@k6nt@bP,A,4,8,3,False,0,-13.435985081749541,13.435985081749541
258,accountably,0.0,2,@k6nt@blI,ADV,4,9,4,False,0,-13.621757756962307,13.621757756962307
259,accountancy,0.48,2,@k6nt@nsI,N,4,9,4,False,0,-13.105746763741076,13.105746763741076
260,accountant,1.04,2,@k6nt@nt,N,3,8,3,False,0,-12.088517467501843,12.088517467501843
262,accoutrements,0.0,0,@kut@m@nts,N,4,10,4,False,0,-14.407664435151034,14.407664435151034
263,accredit,0.0,2,@krEdIt,V,3,7,3,False,0,-10.272812845073659,10.272812845073659
264,accredited,0.0,1,@krEdItId,A,4,9,4,False,0,-12.802842095024891,12.802842095024891
265,accrete,0.0,1,@krit,V,2,5,2,False,0,-8.048223443760165,8.048223443760165
266,accretion,0.0,2,{kriSH,N,3,6,2,False,0,-11.338829017436947,11.338829017436947
267,accrue,0.6,1,@kru,V,2,4,2,False,0,-6.91925026357262,6.91925026357262
268,accumulate,1.2,0,@kjumjUl1t,V,4,10,4,False,0,-17.765502045479632,17.765502045479632
269,accumulation,0.85,2,@kjumjUl1SH,N,5,11,4,False,0,-20.564273386349104,20.564273386349104
270,accumulative,0.0,2,@kjumjUl@tIv,A,5,12,5,False,0,-20.113295589335653,20.113295589335653
271,accumulatively,0.0,2,@kjumjUl@tIvlI,ADV,6,14,6,False,0,-22.427826348204412,22.427826348204412
272,accumulator,0.0,2,@kjumjUl1t@R,N,5,12,5,False,0,-20.90946733896411,20.90946733896411
273,accuracy,1.11,2,{kjUr@sI,N,4,8,4,False,0,-13.087148975991292,13.087148975991292
274,accurate,1.32,0,{kjUr@t,A,3,7,3,False,0,-12.06991967975206,12.06991967975206
275,accurately,1.08,2,{kjUr@tlI,ADV,4,9,4,False,0,-14.384450438620817,14.384450438620817
276,accursed,0.0,0,@k3sId,A,3,6,3,False,0,-9.482044029703175,9.482044029703175
277,accursedly,0.0,2,@k3sIdlI,ADV,4,8,4,False,0,-11.796574788571933,11.796574788571933
278,accurst,0.0,0,@k3st,A,2,5,2,False,0,-8.178152038904118,8.178152038904118
279,accusation,1.08,2,{kjuz1SH,N,4,8,3,False,0,-15.865978802892736,15.865978802892736
280,accusative,0.0,1,@kjuz@tIv,N,4,9,4,False,1,-14.923166773071976,14.923166773071976
281,accusative,0.0,2,@kjuz@tIv,A,4,9,4,False,1,-14.923166773071976,14.923166773071976
282,accuse,1.56,1,@kjuz,V,2,5,2,False,0,-9.561633134315217,9.561633134315217
283,accused,0.3,1,@kjuzd,A,2,6,2,False,1,-11.086416739654075,11.086416739654075
284,accused,0.6,1,@kjuzd,N,2,6,2,False,1,-11.086416739654075,11.086416739654075
285,accuser,0.3,2,@kjuz@R,N,3,7,3,False,0,-12.705598427799696,12.705598427799696
286,accusing,0.0,1,@kjuzIN,A,3,7,3,False,0,-12.681744856982428,12.681744856982428
287,accusingly,0.0,2,@kjuzINlI,ADV,4,9,4,False,0,-14.996275615851186,14.996275615851186
288,accustom,0.0,2,@kVst@m,V,3,7,3,False,0,-10.613065029421763,10.613065029421763
289,accustomed,1.3,1,@kVst@md,A,3,8,3,False,0,-12.137848634760621,12.137848634760621
290,ace,0.7,1,1s,N,1,2,1,False,0,-3.929651743379733,3.929651743379733
291,acerbic,0.0,0,@s3bIk,A,3,6,3,False,0,-9.657386448239347,9.657386448239347
292,acerbity,0.0,2,@s3b@tI,N,4,7,4,False,0,-10.693452089468673,10.693452089468673
293,acetate,0.0,0,{sIt1t,N,3,6,3,False,0,-9.064171305792328,9.064171305792328
294,acetic,0.0,0,@sitIk,A,3,6,3,False,0,-8.907773555916355,8.907773555916355
296,acetyl,0.0,1,{sItIl,N,3,6,3,False,0,-8.364961969760351,8.364961969760351
297,acetylene,0.0,2,@sEtIlin,N,4,8,4,False,0,-11.765601064275405,11.765601064275405
298,ache,0.7,1,1k,N,1,2,1,False,1,-4.0667676172121086,4.0667676172121086
299,ache,1.08,1,1k,V,1,2,1,False,1,-4.0667676172121086,4.0667676172121086
300,achievable,0.0,2,@Jiv@bP,A,4,7,3,False,0,-13.41031054230219,13.41031054230219
301,achieve,2.07,1,@Jiv,V,2,4,2,False,0,-8.396261268082608,8.396261268082608
302,achievement,1.6,2,@Jivm@nt,N,3,8,3,False,0,-13.619068546276472,13.619068546276472
303,Achilles,0.48,0,@kIliz,N,3,6,3,False,0,-9.746819046172904,9.746819046172904
306,achoo,0.0,0,@Ju,I,2,3,2,False,1,-6.548439778743589,6.548439778743589
307,acid,1.32,1,{sId,N,2,4,2,False,1,-6.349077557078275,6.349077557078275
308,acid,0.78,1,{sId,A,2,4,2,False,1,-6.349077557078275,6.349077557078275
309,acidic,0.0,2,@sIdIk,A,3,6,3,False,0,-8.237725753494749,8.237725753494749
310,acidify,0.0,2,@sIdIf2,V,4,7,4,False,0,-10.568293062291215,10.568293062291215
311,acidity,0.0,2,@sId@tI,N,4,7,4,False,0,-9.273791394724075,9.273791394724075
313,acidulate,0.0,2,@sIdjUl1t,V,4,9,4,False,0,-14.498905163144773,14.498905163144773
